age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24,Private,190290,Assoc-voc,,Married-civ-spouse,Craft-repair,Husband,?,Male,0,0,45,United-States,0
29,Private,228075,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,35,Mexico,0
27,Private,203697,Masters,14,Never-married,Tech-support,Own-child,White,?,0,,50,United-States,0
33,Private,96245,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,,50,United-States,0
46,Private,176684,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1
,Private,375452,Prof-school,15,?,Exec-managerial,Wife,White,Female,15024,0,48,United-States,1
29,Private,126399,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,32,United-States,0
41,Private,104196,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0
44,?,157249,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,,50,United-States,1
59,Private,91384,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
55,Private,189528,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
36,Private,144752,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,0
56,State-gov,118614,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1
32,Private,206541,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,0
48,Self-emp-not-inc,104790,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1
49,Private,196571,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
67,Self-emp-inc,323636,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,Canada,0
48,Self-emp-not-inc,116360,Assoc-voc,11,Divorced,Tech-support,Other-relative,Black,Female,0,0,10,United-States,0
37,Private,269323,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
27,Private,198197,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0
46,Private,213140,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,1
41,Private,112181,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,12,United-States,1
37,Private,254973,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,1
29,Self-emp-not-inc,190636,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,1485,60,United-States,1
56,Self-emp-not-inc,73746,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
64,Self-emp-not-inc,198466,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,70,United-States,0
37,Private,280500,Some-college,10,Never-married,Tech-support,Own-child,Black,Female,0,0,40,United-States,0
47,Private,246396,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,0
37,Private,65390,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
54,Private,183248,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,0
43,Private,128212,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Vietnam,1
64,Private,391121,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
59,Self-emp-inc,169982,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
42.73052551,Local-gov,86807.69168,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,35152.24971,1.221294946,46.33958381,United-States,0
22,Private,251196,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,20,United-States,0
55,Local-gov,253062,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
26,Private,,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,?,0,0,40,United-States,0
27,Self-emp-not-inc,207948,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
54,?,180211,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,60,South,1
18,Private,163787,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
45,Federal-gov,359808,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
31,Private,302679,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0
51,Local-gov,184542,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,?,Male,0,,40,United-States,0
34,Private,87310,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,2174,0,40,United-States,0
40,Private,222434,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Canada,0
36,Private,101192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28.63104129,Private,112457.2096,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,1.568005031,84412.64015,42.0928643,United-States,0
44,Private,267717,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,1
56,Self-emp-not-inc,121362,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,1
37,Federal-gov,29054,Some-college,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,?,1
20,Private,210781,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0
29,Self-emp-inc,260729,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,1977,25,United-States,1
40,State-gov,119578,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,0
53,Private,162951,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,41,United-States,1
50,Private,105010,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,1
41,Local-gov,344624,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,40,United-States,1
50,State-gov,322840,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Poland,1
35,Local-gov,191779,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
48,Self-emp-inc,275100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,Greece,1
33,Private,199227,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
60,Self-emp-not-inc,359988,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,12,United-States,0
21,Private,189203,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,165466,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,1
25,Private,199224,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0
64,Private,379062,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,12,United-States,1
59.59882637,Private,279777.6448,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,15865.99673,-1.954680996,33.47510945,United-States,1
19.61094305,Private,590797.0232,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,-0.35948879,2582.308939,29.68075604,United-States,0
43,Federal-gov,32016,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
18.36955849,Private,156356.543,Assoc-acdm,12,Never-married,Transport-moving,Unmarried,White,Female,1.32348849,-0.317259552,21.85253511,United-States,0
25,Local-gov,315287,Some-college,10,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,Trinadad&Tobago,0
43,Private,304175,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
49,Private,81973,Some-college,,Married-civ-spouse,Craft-repair,Husband,?,Male,0,0,40,United-States,1
43.12161981,Federal-gov,80523.31265,Masters,14,Never-married,Prof-specialty,Other-relative,White,Female,-0.726359308,-0.344777445,23.15226185,United-States,0
68.52783368,Self-emp-inc,159260.7764,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1.697432181,-0.680882905,81765.49221,Germany,1
48,Local-gov,238959,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,9562,0,40,United-States,1
25,State-gov,230200,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
22,Private,227626,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
41,Self-emp-not-inc,157686,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
58,?,99131,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,7298,0,40,United-States,1
23,State-gov,89285,Some-college,10,Never-married,Protective-serv,Not-in-family,Other,Female,99999,0,40,United-States,1
73,?,139049,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,22,United-States,1
45.34153502,Private,213532.4766,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,-1.014968832,-1.212021767,42.92461031,United-States,1
76,Private,199949,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20051,0,50,United-States,0
22,Private,121076,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
68,Self-emp-not-inc,198554,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,20,United-States,1
50.86051625,Private,186702.7493,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1.730851546,-0.834950368,57.26335262,United-States,1
,Private,66619,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,37,United-States,0
53,Self-emp-inc,290640,Some-college,10,Married-civ-spouse,Sales,?,White,Male,0,0,,United-States,1
27,Local-gov,216013,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
,Private,192602,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
21,Self-emp-not-inc,199419,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,50,United-States,0
22,Private,174975,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,36,United-States,0
17,Private,73338,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,1
34,Private,168906,Assoc-acdm,12,Divorced,?,Own-child,White,Female,0,0,,United-States,0
43,Private,70055,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
43.866067,Private,216975.201,HS-grad,9,Divorced,Sales,Own-child,White,Female,-2.164309868,-0.328599438,31.92138057,United-States,0
30,Private,326199,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,2580,0,40,United-States,0
31,Private,248178,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,,0,35,?,0
57,Private,220986,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
22.02419299,Private,140767.7547,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,14643.66837,54959.4246,64.48101603,United-States,1
58,Private,77498,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
21,State-gov,337766,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,1
24.53431972,Private,172878.4626,11th,7,Never-married,Other-service,Own-child,White,Male,-1.218715329,1.017686413,18.08100179,United-States,0
31,Private,305619,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0,40,?,1
50,Private,260052,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,15020,0,40,United-States,0
23,Private,,9th,5,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,36,?,0
26.62462027,Private,137526.713,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.233042952,-0.718064784,39.12143695,?,0
26.89796634,Never-worked,120169.5575,7th-8th,4,Divorced,?,Not-in-family,White,Male,-1.643023625,-0.130839875,51.85528015,United-States,0
56,Local-gov,129762,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
39,Self-emp-not-inc,169542,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,1
51,Private,129301,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
34,Private,90614,Assoc-acdm,12,Married-civ-spouse,Tech-support,?,White,Male,,2042,10,United-States,0
52,Private,155983,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
74.96070419,Private,284180.7861,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.130627409,-0.477996532,47.58391939,India,1
48,Local-gov,328610,Masters,14,?,Prof-specialty,Husband,White,Male,0,0,,United-States,1
53,Private,104501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,1
19,Private,253529,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,9,United-States,0
47.94680914,Self-emp-not-inc,298463.8465,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1.127350089,1529.127517,32.58546817,United-States,1
39,Private,271610,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,,0,60,?,1
61.00997909,Federal-gov,264875.5971,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.742458914,-0.637587542,41.95014807,United-States,1
32,Private,136480,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
32,Self-emp-not-inc,62272,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
21.27071497,Self-emp-inc,59121.37721,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1.79278397,1.248973047,43.72311765,Canada,1
43.19621408,Private,193371.7791,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.033925226,-1.594755958,43.78629668,United-States,1
27,Private,205145,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
45,Private,212120,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
39.04970636,Local-gov,209281.7088,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.506510447,-1.242181962,14424.26713,United-States,1
40,Private,185145,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
57,Private,437727,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,1
63,Self-emp-not-inc,404547,HS-grad,9,Married-civ-spouse,Craft-repair,?,White,Male,,0,30,United-States,0
33,Private,188661,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
51.88834147,Private,157298.783,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,64771.44339,-0.309312414,46.40476546,United-States,1
44,Self-emp-not-inc,231348,Some-college,10,?,Other-service,Husband,White,Male,,0,40,United-States,1
24,Self-emp-not-inc,,HS-grad,9,?,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0
40,Private,173590,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
32,Private,197505,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
,Federal-gov,39181,?,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,2559,60,United-States,1
16.84797725,Private,210041.0644,11th,7,Never-married,Adm-clerical,Other-relative,White,Female,-0.172736825,0.367095842,9.59920662,United-States,0
42,Private,65372,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,1
54.88982739,Private,156440.7564,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,-0.796374475,69339.53152,36.19481031,United-States,1
56,Self-emp-inc,211804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
55,Local-gov,134042,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
32,State-gov,198211,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,,?,0
,Private,261207,HS-grad,9,?,Other-service,Husband,White,Male,0,0,40,Cuba,1
62,Private,122246,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,8614,0,39,United-States,0
54,State-gov,93415,Bachelors,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0
20,Private,137974,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,1
47,Federal-gov,192894,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,0
26,Private,181613,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,1
35,Private,287701,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,0
36,Private,272944,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
23,Private,239663,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,2597,0,50,United-States,1
37,Private,324019,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
67,Self-emp-not-inc,148690,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,18481,0,2,United-States,1
23,Local-gov,145112,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,43,United-States,0
18,Private,232190,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
43,State-gov,165309,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
48,Private,158944,HS-grad,9,Widowed,Craft-repair,?,White,Female,0,0,,United-States,1
57,Private,109638,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,0
50,Self-emp-inc,240374,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
40,Private,244172,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
